"61","95040000","3075840000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"62","97920000","3173760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"63","100800000","3274560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"64","103680000","3378240000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"65","106560000","3484800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"66","109440000","3594240000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"67","112320000","3706560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"68","115200000","3821760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"69","118080000","3939840000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"70","120960000","4060800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"71","126000000","4186800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"72","131040000","4317840000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"73","136080000","4453920000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"74","139740000","4593660000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"75","140760000","4734420000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"76","141780000","4876200000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"77","142800000","5019000000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"78","143820000","5162820000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"79","144840000","5307660000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"80","145860000","5453520000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"81","146880000","5600400000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"82","147900000","5748300000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"83","148920000","5897220000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"84","149940000","6047160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"85","150960000","6198120000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"86","151980000","6350100000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"87","153000000","6503100000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"88","154020000","6657120000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"89","155040000","6812160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"90","156060000","6968220000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"91","157080000","7125300000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"92","158100000","7283400000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"93","159120000","7442520000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"94","160140000","7602660000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"95","161160000","7763820000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"96","162180000","7926000000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"97","163200000","8089200000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"98","164220000","8253420000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"99","165240000","8418660000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"100","166260000","8584920000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"101","167280000","8752200000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"102","168300000","8920500000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"103","169320000","9089820000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"104","170340000","9260160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"105","171360000","9431520000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"106","172380000","9603900000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"107","173400000","9777300000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"108","174420000","9951720000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"109","175440000","10127160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"110","176460000","10303620000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"111","177480000","10481100000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"112","178500000","10659600000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"113","179520000","10839120000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"114","180540000","11019660000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"115","181560000","11201220000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"116","182580000","11383800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"117","183600000","11567400000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"118","184620000","11752020000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"119","185640000","11937660000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"120","186660000","12124320000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"121","187680000","12312000000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"122","188700000","12500700000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"123","189720000","12690420000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"124","190740000","12881160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"125","191760000","13072920000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"126","192780000","13265700000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"127","193800000","13459500000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"128","194820000","13654320000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"129","195840000","13850160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"130","196860000","14047020000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"131","197880000","14244900000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"132","198900000","14443800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"133","199920000","14643720000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"134","200940000","14844660000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"135","201960000","15046620000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"136","202980000","15249600000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"137","204000000","15453600000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"138","205020000","15658620000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"139","206040000","15864660000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"140","207060000","16071720000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"141","208080000","16279800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"142","209100000","16488900000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"143","210120000","16699020000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"144","211140000","16910160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"145","212160000","17122320000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"146","213180000","17335500000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"147","214200000","17549700000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"148","215220000","17764920000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"149","216240000","17981160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"150","218280000","18199440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"151","220320000","18419760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"152","222360000","18642120000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"153","224400000","18866520000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"154","226440000","19092960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"155","228480000","19321440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"156","230520000","19551960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"157","232560000","19784520000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"158","234600000","20019120000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"159","236640000","20255760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"160","238680000","20494440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"161","240720000","20735160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"162","242760000","20977920000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"163","244800000","21222720000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"164","246840000","21469560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"165","248880000","21718440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"166","250920000","21969360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"167","252960000","22222320000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"168","255000000","22477320000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"169","257040000","22734360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"170","259080000","22993440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"171","261120000","23254560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"172","263160000","23517720000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"173","265200000","23782920000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"174","267240000","24050160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"175","269280000","24319440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"176","271320000","24590760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"177","273360000","24864120000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"178","275400000","25139520000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"179","277440000","25416960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"180","279480000","25696440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"181","281520000","25977960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"182","283560000","26261520000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"183","285600000","26547120000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"184","287640000","26834760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"185","289680000","27124440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"186","291720000","27416160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"187","293760000","27709920000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"188","295800000","28005720000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"189","297840000","28303560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"190","299880000","28603440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"191","301920000","28905360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"192","303960000","29209320000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"193","306000000","29515320000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"194","308040000","29823360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"195","310080000","30133440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"196","312120000","30445560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"197","314160000","30759720000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"198","316200000","31075920000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"199","318240000","31394160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"200","320280000","31714440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"201","322320000","32036760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"202","324360000","32361120000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"203","326400000","32687520000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"204","328440000","33015960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"205","330480000","33346440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"206","332520000","33678960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"207","334560000","34013520000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"208","336600000","34350120000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"209","338640000","34688760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"210","340680000","35029440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"211","342720000","35372160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"212","344760000","35716920000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"213","346800000","36063720000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"214","348840000","36412560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"215","350880000","36763440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"216","352920000","37116360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"217","354960000","37471320000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"218","357000000","37828320000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"219","359040000","38187360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"220","361080000","38548440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"221","363120000","38911560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"222","365160000","39276720000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"223","367200000","39643920000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"224","369240000","40013160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"225","371280000","40384440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"226","373320000","40757760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"227","375360000","41133120000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"228","377400000","41510520000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"229","379440000","41889960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"230","381480000","42271440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"231","383520000","42654960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"232","385560000","43040520000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"233","387600000","43428120000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"234","389640000","43817760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"235","391680000","44209440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"236","393720000","44603160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"237","395760000","44998920000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"238","397800000","45396720000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"239","399840000","45796560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"240","401880000","46198440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"241","403920000","46602360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"242","405960000","47008320000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"243","408000000","47416320000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"244","410040000","47826360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"245","412080000","48238440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"246","414120000","48652560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"247","416160000","49068720000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"248","418200000","49486920000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"249","420240000","49907160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"250","422280000","50329440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"251","426360000","50755800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"252","430440000","51186240000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"253","434520000","51620760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"254","438600000","52059360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"255","442680000","52502040000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"256","446760000","52948800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"257","450840000","53399640000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"258","454920000","53854560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"259","459000000","54313560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"260","463080000","54776640000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"261","467160000","55243800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"262","471240000","55715040000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"263","475320000","56190360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"264","479400000","56669760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"265","483480000","57153240000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"266","487560000","57640800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"267","491640000","58132440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"268","495720000","58628160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"269","499800000","59127960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"270","503880000","59631840000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"271","507960000","60139800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"272","512040000","60651840000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"273","516120000","61167960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"274","520200000","61688160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"275","524280000","62212440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"276","528360000","62740800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"277","532440000","63273240000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"278","536520000","63809760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"279","540600000","64350360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"280","544680000","64895040000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"281","548760000","65443800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"282","552840000","65996640000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"283","556920000","66553560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"284","561000000","67114560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"285","565080000","67679640000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"286","569160000","68248800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"287","573240000","68822040000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"288","577320000","69399360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"289","581400000","69980760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"290","585480000","70566240000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"291","589560000","71155800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"292","593640000","71749440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"293","597720000","72347160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"294","601800000","72948960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"295","605880000","73554840000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"296","609960000","74164800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"297","614040000","74778840000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"298","618120000","75396960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"299","622200000","76019160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"300","626280000","76645440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"301","630360000","77275800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"302","634440000","77910240000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"303","638520000","78548760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"304","642600000","79191360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"305","646680000","79838040000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"306","650760000","80488800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"307","654840000","81143640000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"308","658920000","81802560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"309","663000000","82465560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"310","667080000","83132640000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"311","671160000","83803800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"312","675240000","84479040000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"313","679320000","85158360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"314","683400000","85841760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"315","687480000","86529240000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"316","691560000","87220800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"317","695640000","87916440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"318","699720000","88616160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"319","703800000","89319960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"320","707880000","90027840000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"321","711960000","90739800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"322","716040000","91455840000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"323","720120000","92175960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"324","724200000","92900160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"325","728280000","93628440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"326","732360000","94360800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"327","736440000","95097240000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"328","740520000","95837760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"329","744600000","96582360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"330","748680000","97331040000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"331","752760000","98083800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"332","756840000","98840640000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"333","760920000","99601560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"334","765000000","100366560000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"335","769080000","101135640000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"336","773160000","101908800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"337","777240000","102686040000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"338","781320000","103467360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"339","785400000","104252760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"340","789480000","105042240000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"341","793560000","105835800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"342","797640000","106633440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"343","801720000","107435160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"344","805800000","108240960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"345","809880000","109050840000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"346","813960000","109864800000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"347","818040000","110682840000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"348","822120000","111504960000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"349","826200000","112331160000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"350","830280000","113161440000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"351","836400000","113997840000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"352","842520000","114840360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"353","848640000","115689000000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"354","854760000","116543760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"355","860880000","117404640000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"356","867000000","118271640000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"357","873120000","119144760000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"358","879240000","120024000000","2015-02-14 00:00:00","2015-02-14 00:00:00"
"359","885360000","120909360000","2015-02-14 00:00:00","2015-02-14 00:00:00"
